kind,id,file,heading,id,nom,name,definition,filiation,niveau_consensus,chapitres,sources,concept,related_atoms,usage_chapitres,prudence,label,source_id,atoms,statut,source_label,source_short_title,source_year,type_unite,atomes,source_ids,atomes_associes,fonction_argumentative,nom_en,usage_repo,atomes_lies,relations,risques,liens,titre,concepts,fiabilite,resume,origine,motifs_associes,concepts_derives,chapters,nom_original,critiques,nom_fr
concept,CONCEPT-heros-byronien-curtis,registers/s87_otter_bickerdike_structuring_registers.md,CONCEPTS,CONCEPT-heros-byronien-curtis,Ian Curtis comme héros byronien,,"Cadre analytique de Wei Zhao (2015) appliqué à Ian Curtis : le 'héros byronien' est caractérisé par le grand talent, la grande passion, le mépris de la société, la rébellion et le comportement autodestructeur. Ce type de héros est aimé *à cause* de ses défauts, et non malgré eux — la défaillance est le vecteur de l'attraction. Ce mécanisme explique pourquoi la mort de Curtis par suicide a fonctionné comme une apothéose du mythe plutôt que comme sa clôture.",,,[14],,,,,,Ian Curtis comme héros byronien (Ian Curtis as Byronic hero),,,,,,,,"[""S87-A003"", ""S87-A010""]",,,"Fournit un cadre analytique pour le chapitre 14 sur la dimension héroïque du mythe Curtis, articulant la fascination contemporaine pour sa trajectoire avec la tradition culturelle du héros romantique autodestructeur.",,,,,,,,,,,,,,,,,
concept,CONCEPT-transformation-posthume-artiste,registers/s87_otter_bickerdike_structuring_registers.md,CONCEPTS,CONCEPT-transformation-posthume-artiste,Transformation posthume de l'artiste,,"Mécanisme par lequel la mort prématurée d'un artiste transforme radicalement sa stature culturelle et économique, rétroactivement. Analysé par Otter Bickerdike via le parallèle Cobain/Curtis (Klosterman 2005) : avant la mort, Cobain était un 'pleurnicheur qui se prenait trop au sérieux' ; après la mort, il avait 'fait la culture'. La mort fonctionne comme une 'Pierre de Rosette' décodant rétroactivement toute l'œuvre antérieure. Mécanisme distinct du Club des 27 (Hendrix, Morrison, Joplin) qui avaient une adulation significative de leur vivant ; Curtis est le cas extrême d'une célébrité quasi-exclusivement posthume.",,,"[13, 14]",,,,,,Transformation posthume de l'artiste (posthumous transformation of the artist),,,,,,,,"[""S87-A003"", ""S87-A004"", ""S87-A005"", ""S87-A006""]",,,Articule les chapitres 13 et 14 : la transformation posthume est le moment fondateur de la postéconomie. C'est là que la valeur économique et symbolique est générée — pas dans la vie du groupe.,,,,,,,,,,,,,,,,,
concept,CONCEPT-realness-curtis-avantage-concurrentiel,registers/s87_otter_bickerdike_structuring_registers.md,CONCEPTS,CONCEPT-realness-curtis-avantage-concurrentiel,'Réalness' de Curtis comme avantage concurrentiel,,"Thèse centrale d'Otter Bickerdike en conclusion : Joy Division est viable 40 ans après la mort de Curtis parce que sa 'réalness' — vraie souffrance, vraie épilepsie, vrai mariage raté, vrai suicide — est irremplaçable et irréproductible. À une époque de fabrication totale des personas artistiques, la réalité documentée de la trajectoire de Curtis constitue un actif concurrentiel unique. La 'réalness' est ce que la postéconomie vend sans pouvoir le fabriquer.",,,"[13, 14]",,,,,,'Réalness' de Curtis comme avantage concurrentiel (Curtis's 'realness' as competitive advantage),,,,,,,,"[""S87-A010"", ""S87-A003""]",,,"Clôt l'analyse de la postéconomie en posant la question de la durabilité du mythe : la valeur de Joy Division n'est pas seulement construite, elle repose sur un 'noyau dur' de réalité biographique que la commodification ne peut pas épuiser.",,,,,,,,,,,,,,,,,
concept,CONCEPT-surface_biographique,registers/s52_rabbito_structuring_registers.md,Concepts,CONCEPT-surface_biographique,surface biographique,,"Mode de représentation qui s’attache aux faits les plus connus de la vie de Curtis et produit une impression d’intimité sans atteindre les contradictions profondes de l’artiste.
",,,"[""Chapitre 4"", ""Chapitre 10"", ""Chapitre 12"", ""Chapitre 14""]","[""S52""]",,,,,,S52,,stabilise,"S52 — Rabbito, Control e l’infrangimento del vetro, 2021","Andrea Rabbito, Control e l’infrangimento del vetro. Oltre la superficie biografica di Ian Curtis, 2021",2021,concept,"[""S52-A004"", ""S52-A005"", ""S52-A008""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-surface_de_verre,registers/s52_rabbito_structuring_registers.md,Concepts,CONCEPT-surface_de_verre,surface de verre,,"Métaphore critique de la médiation filmique : le biopic rend visibles les faits connus tout en les maintenant derrière un écran transparent qui empêche d’accéder à la complexité du sujet.
",,,"[""Chapitre 10"", ""Chapitre 14""]","[""S52""]",,,,,,S52,,stabilise,"S52 — Rabbito, Control e l’infrangimento del vetro, 2021","Andrea Rabbito, Control e l’infrangimento del vetro. Oltre la superficie biografica di Ian Curtis, 2021",2021,concept,"[""S52-A005""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-dualite_curtisienne,registers/s52_rabbito_structuring_registers.md,Concepts,CONCEPT-dualite_curtisienne,dualité curtisienne,,"Coexistence, chez Ian Curtis, d’un pôle d’adaptation sociale et familiale et d’un pôle artistique obscur, instinctif, frénétique et destructeur. Cette dualité interdit une lecture monodimensionnelle.
",,,"[""Chapitre 4"", ""Chapitre 12""]","[""S52""]",,,,,,S52,,stabilise,"S52 — Rabbito, Control e l’infrangimento del vetro, 2021","Andrea Rabbito, Control e l’infrangimento del vetro. Oltre la superficie biografica di Ian Curtis, 2021",2021,concept,"[""S52-A010"", ""S52-A011"", ""S52-A013"", ""S52-A018""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-persona_insoluble,registers/s52_rabbito_structuring_registers.md,Concepts,CONCEPT-persona_insoluble,persona insoluble,,"Tension non résolue entre construction scénique et expression du vrai soi : Curtis semble à la fois fabriquer un personnage et exposer une part réelle de lui-même.
",,,"[""Chapitre 4"", ""Chapitre 14""]","[""S52""]",,,,,,S52,,stabilise,"S52 — Rabbito, Control e l’infrangimento del vetro, 2021","Andrea Rabbito, Control e l’infrangimento del vetro. Oltre la superficie biografica di Ian Curtis, 2021",2021,concept,"[""S52-A015"", ""S52-A016""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-non_monocausalite_curtis,registers/s52_rabbito_structuring_registers.md,Concepts,CONCEPT-non_monocausalite_curtis,non-monocausalité Curtis,,"Règle de prudence selon laquelle l’effondrement de Curtis ne doit pas être réduit à l’épilepsie, au triangle amoureux ou au désir romantique de mort ; S52 ajoute la tension interne entre deux opposés.
",,,"[""Chapitre 12""]","[""S52""]",,,,,,S52,,stabilise,"S52 — Rabbito, Control e l’infrangimento del vetro, 2021","Andrea Rabbito, Control e l’infrangimento del vetro. Oltre la superficie biografica di Ian Curtis, 2021",2021,concept,"[""S52-A017"", ""S52-A018"", ""S52-A019"", ""S52-A020""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-danse_pre_diagnostic,registers/s52_rabbito_structuring_registers.md,Concepts,CONCEPT-danse_pre_diagnostic,danse pré-diagnostic,,"Lecture de l’epilepsy dance comme geste scénique antérieur à la connaissance de l’épilepsie ; elle ne relève donc pas seulement du symptôme clinique, mais aussi d’une construction expressive et corporelle.
",,,"[""Chapitre 4"", ""Chapitre 12"", ""Chapitre 13""]","[""S52""]",,,,,,S52,,stabilise,"S52 — Rabbito, Control e l’infrangimento del vetro, 2021","Andrea Rabbito, Control e l’infrangimento del vetro. Oltre la superficie biografica di Ian Curtis, 2021",2021,concept,"[""S52-A014"", ""S52-A020""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-recension_classificatoire,registers/s55_romania_structuring_registers.md,Concepts,CONCEPT-recension_classificatoire,recension musicale comme dispositif classificatoire,,"Genre critique qui classe un artiste ou une œuvre, évalue techniquement et esthétiquement le produit, puis produit une lyrisation du discours critique.
",,,"[""Chapitre 8"", ""Chapitre 9""]","[""S55""]",,,,,,S55,,stabilise,"S55 — Romania, A guide to come: i Joy Division come universo simbolico, 2021","Vincenzo Romania, A guide to come: i Joy Division come universo simbolico. Una ricerca sulle recensioni musicali, 2021",2021,concept,"[""S55-A003""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-joy_division_categorie_critique,registers/s55_romania_structuring_registers.md,Concepts,CONCEPT-joy_division_categorie_critique,Joy Division comme catégorie critique,,"Fonction par laquelle Joy Division devient un opérateur de classement, comparaison, légitimation et orientation dans les recensions musicales contemporaines, au-delà de l’influence musicale directe.
",,,"[""Chapitre 6"", ""Chapitre 8"", ""Chapitre 9"", ""Chapitre 14""]","[""S55""]",,,,,,S55,,stabilise,"S55 — Romania, A guide to come: i Joy Division come universo simbolico, 2021","Vincenzo Romania, A guide to come: i Joy Division come universo simbolico. Una ricerca sulle recensioni musicali, 2021",2021,concept,"[""S55-A004"", ""S55-A005"", ""S55-A009"", ""S55-A011""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-guide_symbolique_joy_division,registers/s55_romania_structuring_registers.md,Concepts,CONCEPT-guide_symbolique_joy_division,guide symbolique Joy Division,,"Usage du nom Joy Division comme repère permettant de situer des scènes, groupes et esthétiques hétérogènes dans un espace critique partagé.
",,,"[""Chapitre 9"", ""Chapitre 10"", ""Chapitre 14""]","[""S55""]",,,,,,S55,,stabilise,"S55 — Romania, A guide to come: i Joy Division come universo simbolico, 2021","Vincenzo Romania, A guide to come: i Joy Division come universo simbolico. Una ricerca sulle recensioni musicali, 2021",2021,concept,"[""S55-A005""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-existentialisation_critique,registers/s55_romania_structuring_registers.md,Concepts,CONCEPT-existentialisation_critique,existentialisation critique,,"Opération par laquelle la critique associe Joy Division à un vocabulaire de malaise, solitude, obscurité, aliénation, intensité et gravité existentielle.
",,,"[""Chapitre 6"", ""Chapitre 9"", ""Chapitre 14""]","[""S55""]",,,,,,S55,,stabilise,"S55 — Romania, A guide to come: i Joy Division come universo simbolico, 2021","Vincenzo Romania, A guide to come: i Joy Division come universo simbolico. Una ricerca sulle recensioni musicali, 2021",2021,concept,"[""S55-A006""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-sacralisation_critique,registers/s55_romania_structuring_registers.md,Concepts,CONCEPT-sacralisation_critique,sacralisation critique,,"Opération discursive par laquelle Joy Division, et plus encore Ian Curtis, sont traités par les recensions comme objets d’idolâtrie, de rituel, de quasi-religion ou de totemisation.
",,,"[""Chapitre 6"", ""Chapitre 12"", ""Chapitre 14""]","[""S55""]",,,,,,S55,,stabilise,"S55 — Romania, A guide to come: i Joy Division come universo simbolico, 2021","Vincenzo Romania, A guide to come: i Joy Division come universo simbolico. Una ricerca sulle recensioni musicali, 2021",2021,concept,"[""S55-A007"", ""S55-A008""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-epistemologie_joy_division,registers/s55_romania_structuring_registers.md,Concepts,CONCEPT-epistemologie_joy_division,épistémologie Joy Division du post-punk,,"Fonction de connaissance critique par laquelle Joy Division sert à comprendre, nommer et stabiliser une esthétique new-wave et post-punk depuis les années 1980.
",,,"[""Chapitre 6"", ""Chapitre 9"", ""Chapitre 14""]","[""S55""]",,,,,,S55,,stabilise,"S55 — Romania, A guide to come: i Joy Division come universo simbolico, 2021","Vincenzo Romania, A guide to come: i Joy Division come universo simbolico. Una ricerca sulle recensioni musicali, 2021",2021,concept,"[""S55-A009""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-gemmation_greffe_heritage,registers/s55_romania_structuring_registers.md,Concepts,CONCEPT-gemmation_greffe_heritage,gemmation et greffe de l’héritage Joy Division,,"Modèle distinguant deux usages critiques de l’héritage : une gemmation interne au post-punk et une greffe de traits joydivisioniens sur des genres ou scènes éloignés.
",,,"[""Chapitre 9"", ""Chapitre 14""]","[""S55""]",,,,,,S55,,stabilise,"S55 — Romania, A guide to come: i Joy Division come universo simbolico, 2021","Vincenzo Romania, A guide to come: i Joy Division come universo simbolico. Una ricerca sulle recensioni musicali, 2021",2021,concept,"[""S55-A010""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-reduction_joydivisionienne,registers/s55_romania_structuring_registers.md,Concepts,CONCEPT-reduction_joydivisionienne,réduction joydivisionienne,,"Effet de simplification par lequel la comparaison à Joy Division devient un cliché critique disponible, au risque de masquer la singularité des artistes comparés.
",,,"[""Chapitre 8"", ""Chapitre 9"", ""Chapitre 14""]","[""S55""]",,,,,,S55,,stabilise,"S55 — Romania, A guide to come: i Joy Division come universo simbolico, 2021","Vincenzo Romania, A guide to come: i Joy Division come universo simbolico. Una ricerca sulle recensioni musicali, 2021",2021,concept,"[""S55-A011"", ""S55-A012""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-devenir_social_motif_pulsar,registers/s60_federici_structuring_registers.md,Concepts,CONCEPT-devenir_social_motif_pulsar,devenir social du motif pulsar,,"Passage du motif d’Unknown Pleasures de la pochette d’album au signe vestimentaire, marchand, urbain et identitaire.
",,,"[""Chapitre 10"", ""Chapitre 14""]","[""S60""]",,,,,,S60,,stabilise,"S60 — Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021","Raffaele Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021",2021,concept,"[""S60-A001"", ""S60-A015""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-pelerinage_materiel_manchester,registers/s60_federici_structuring_registers.md,Concepts,CONCEPT-pelerinage_materiel_manchester,pèlerinage matériel à Manchester,,"Expérience située de la mémoire Joy Division par les lieux, les magasins, les objets achetés et les traces urbaines.
",,,"[""Chapitre 8"", ""Chapitre 13"", ""Chapitre 14""]","[""S60""]",,,,,,S60,,stabilise,"S60 — Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021","Raffaele Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021",2021,concept,"[""S60-A002""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-tshirt_unknown_pleasures_signe_social,registers/s60_federici_structuring_registers.md,Concepts,CONCEPT-tshirt_unknown_pleasures_signe_social,t-shirt Unknown Pleasures comme signe social,,"T-shirt compris comme marchandise, marqueur identitaire, support de mémoire, signe subculturel mainstreamisé et surface portée.
",,,"[""Chapitre 10"", ""Chapitre 14""]","[""S60""]",,,,,,S60,,stabilise,"S60 — Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021","Raffaele Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021",2021,concept,"[""S60-A003"", ""S60-A011""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-icone_en_coton,registers/s60_federici_structuring_registers.md,Concepts,CONCEPT-icone_en_coton,icône en coton,,"Formule pour désigner la transformation du motif pulsar en image textile, mobile, lavable et socialement reconnue.
",,,"[""Chapitre 14""]","[""S60""]",,,,,,S60,,stabilise,"S60 — Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021","Raffaele Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021",2021,concept,"[""S60-A004"", ""S60-A014""]",,,,,,,,,,,,,,,,,,,,
concept,CONCEPT-cartographie_sociale_des_sons,registers/s60_federici_structuring_registers.md,Concepts,CONCEPT-cartographie_sociale_des_sons,cartographie sociale des sons,,"Lecture de la musique comme indicateur de transformations collectives, inspirée par Attali et appliquée à la circulation du motif Joy Division.
",,,"[""Chapitre 10"", ""Chapitre 14""]","[""S60""]",,,,,,S60,,stabilise,"S60 — Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021","Raffaele Federici, Unknown Pleasures: Pulsar di una t-shirt iconica, 2021",2021,concept,"[""S60-A005""]",,,,,,,,,,,,,,,,,,,,
