kind,id,file,heading,source_id,source_label,coverage,chapters,nature,status,priority,source_author,source_title,preuve,usage,prudence,source_short_title,source_year,workflow,date_integration,passage_atomise,statut_citationnel,article_author,article_title,volume,article_authors,version,date_atomisation,atomes,type,date_creation,type_unite,statut,fiabilite,atomes_source,dossier_source,source_drive,fichier_source_original,volume_contenant,auteur,titre,citation_directe,pages_pdf,annee_publication_en_ligne,annee_volume,source_url,fichier_source_recommande,publication,volume_numero,pagination,doi,licence,chapitres,chapitres_secondaires,niveau_preuve,pages_livre,passage,song_id,canonical_song,editeur,note_passage,distinct_from,atoms_file,relations_ids,atomisation_integrale,nb_atomes,nb_relations,previous_source_id,previous_source_redirect,source_id_requested_initially,titre_chapitre,titre_ouvrage,annee,edition,pages_utiles_pdf,source_auteur,source_titre,next_pass,source_part,date_revision,couverture,date_passe,legacy_id,relations,relations_file,note_numerotation,book_title,proof_level,date,identifiant_archive,publication_principale,pieces_incluses,auteur_section_manchester,section_utile,pages_utiles,section,annee_originale,annee_edition_us,source_fichier,lieu_edition,eisbn,titre_article,direction
metadata,NO_ID::sources/happy_mondays_gods_cop/registres_specialises_s14.md::1504,sources/happy_mondays_gods_cop/registres_specialises_s14.md,"Compléments aux registres spécialisés — S14 — Happy Mondays, « God’s Cop », 1990",S14,"S14 — Happy Mondays, God’s Cop, 1990",,,,,,,,,,,"Happy Mondays, God’s Cop, 1990",1990,,,,,,,,,,,,,,registres_specialises,integration_directe,forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/happy_mondays_gods_cop/registres_structurants_s14.md::1511,sources/happy_mondays_gods_cop/registres_structurants_s14.md,"Compléments aux registres structurants — S14 — Happy Mondays, « God’s Cop », 1990",S14,"S14 — Happy Mondays, God’s Cop, 1990",,,,,,,,,,,"Happy Mondays, God’s Cop, 1990",1990,,,,,,,,,,,,,,registres_structurants,integration_directe,forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/happy_mondays_gods_cop/relations_stabilisees.md::1524,sources/happy_mondays_gods_cop/relations_stabilisees.md,"Relations stabilisées — S14 — Happy Mondays, « God’s Cop », 1990",S14,"S14 — Happy Mondays, God’s Cop, 1990",,,,,,,,,,,"Happy Mondays, God’s Cop, 1990",1990,,,,,,,,,,,,,,relations_stabilisees,integration_directe,forte,"[""S14-A001"", ""S14-A002"", ""S14-A003"", ""S14-A004"", ""S14-A005"", ""S14-A006"", ""S14-A007"", ""S14-A008""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/happy_mondays_gods_cop/source.md::1532,sources/happy_mondays_gods_cop/source.md,Consignes pour les futurs atomes,S14,"S14 — Happy Mondays, God’s Cop, 1990",,,,,,,,source musicale primaire ; référence discographique,"Happy Mondays, God’s Cop, James Anderton, Factory Records, Madchester, police, morale, rave, satire, mémoire culturelle mancunienne","ne pas utiliser comme source factuelle sur Anderton ; croiser avec S05 et S12 ; vérifier les paroles, l’édition et les crédits avant citation","Happy Mondays, God’s Cop, 1990",1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/heart_soul_introduction/atoms_dm_s62_introduction_v2.md::1542,sources/heart_soul_introduction/atoms_dm_s62_introduction_v2.md,"Atomes v2 — S62 — Power, Dillane, Devereux, « This Is the Way, Step Inside: Understanding Joy Division »",S62,"S62 — Power, Dillane, Devereux, Introduction Heart and Soul, 2018",,,,,,,,,,,"Power/Dillane/Devereux, Introduction Heart and Soul, 2018",2018,,,,,,,,,,,,,,corpus_atomes,verifie,forte comme cadrage académique ; à croiser pour les données factuelles,,,,,,"Martin J. Power, Aileen Dillane, Eoin Devereux","This Is the Way, Step Inside: Understanding Joy Division",False,21–33 (approximatif),,,,,,,,,,,,,xvii–xxx,"Introduction éditoriale de l'ouvrage collectif Heart and Soul. Couvre : données factuelles consensuelles sur Joy Division, premier concert de New Order (30 juillet 1980), True Faith exhibition (MIF 2017), symposium Atrocity Exhibition (Limerick 2015), structure thématique des six parties, position épistémologique des éditeurs (fan/académique).",,,Rowman & Littlefield International,,,,,,,,,,,,Heart and Soul: Critical Essays on Joy Division,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/heart_soul_introduction/relations_s62_introduction_v2.md::1552,sources/heart_soul_introduction/relations_s62_introduction_v2.md,"Relations stabilisées — S62 — Power, Dillane, Devereux, Introduction Heart and Soul, 2018",S62,"S62 — Power, Dillane, Devereux, Introduction Heart and Soul, 2018",,,,,,,,,,,"Martin J. Power, Aileen Dillane, Eoin Devereux, This Is the Way, Step Inside: Understanding Joy Division, 2018",2018,,,,,,,,,,,,,,corpus_relations,verifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/ilardi_ian_curtis_is_not_dead/source.md::1973,sources/ilardi_ian_curtis_is_not_dead/source.md,9. Consignes pour les futurs atomes,S58,"S58 — Ilardi, Ian Curtis is not dead, 2021",,,,,,Emiliano Ilardi,Ian Curtis is not dead. Dalla Factory Records ai rave nelle factories,"source secondaire interprétative / essai socio-culturel sur la continuité Factory, New Order, Haçienda, Madchester et rave culture",Factory ; New Order ; Haçienda ; Madchester ; acid house ; Second Summer of Love ; rave factories ; Manchester post-industrielle ; master tape Unknown Pleasures ; Hook ; Ian Curtis is not dead ; survivance festive ; communauté rave ; recyclage urbain,"ne pas utiliser comme source factuelle unique ; vérifier Hook, Sumner et les dates ; distinguer scène-métaphore, fait historique et interprétation urbaine ; éviter la causalité linéaire Joy Division -> rave","Emiliano Ilardi, Ian Curtis is not dead. Dalla Factory Records ai rave nelle factories, 2021",2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/internationale_situationniste_2_psychogeographie_derive/source.md::1990,sources/internationale_situationniste_2_psychogeographie_derive/source.md,9. Consignes pour les futurs atomes,S08,"S08 — Internationale situationniste, n° 2, psychogéographie et dérive, 1958",,,,,,Internationale situationniste ; Abdelhafid Khatib ; Guy Debord,"Internationale situationniste, n° 2 : Essai de description psychogéographique des Halles ; Théorie de la dérive","source primaire théorique / situationnisme, psychogéographie, dérive, ambiance urbaine",psychogéographie ; dérive ; ambiance ; effets affectifs du milieu ; seuils ; parcours ; attractions et répulsions ; critique de la ville fonctionnelle ; géographie émotionnelle,ne pas utiliser comme source directe sur Joy Division ; ne pas confondre méthode situationniste et décor urbain ; croiser toute application à Manchester avec les sources urbaines et testimoniales du projet,"Internationale situationniste ; Abdelhafid Khatib ; Guy Debord, Internationale situationniste, n° 2 : Essai de description psychogéographique des Halles ; Théorie de la dérive, 1958",1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/iovane_riccio_trademark_will_tear_us_apart/source.md::2004,sources/iovane_riccio_trademark_will_tear_us_apart/source.md,9. Consignes pour les futurs atomes,S61,"S61 — Iovane & Riccio, Trademark will tear us apart again, 2021",,,,,,Giada Iovane ; Giovanni Maria Riccio,Trademark will tear us apart again. A proposito di marchi di impresa e nomi di gruppi musicali: il caso Joy Division,"source secondaire juridique / analyse comparative des noms de groupes musicaux, marques Joy Division et New Order, sociétés, titulaires et protection des consommateurs",marque Joy Division ; marque New Order ; Fractured Music ; Vitalturn ; New Order Ltd ; Hook ; titularité du nom ; membre insubstituable ; secondary meaning ; marque de fait ; Truth in Music Advertising Act ; consommateurs ; style non protégeable,"vérifier les registres et décisions primaires ; distinguer droit des marques, droit d’auteur, droit au nom et droit des sociétés ; ne pas convertir les hypothèses doctrinales en décisions judiciaires","Giada Iovane ; Giovanni Maria Riccio, Trademark will tear us apart again. A proposito di marchi di impresa e nomi di gruppi musicali: il caso Joy Division, 2021",2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/jeffery_tufail_jackson_policing/source.md::2044,sources/jeffery_tufail_jackson_policing/source.md,"S05 — Jeffery, Tufail & Jackson, « Policing and the Reproduction of Local Social Order », 2015",S05,"S05 — Jeffery, Tufail & Jackson, Policing and the Reproduction of Local Social Order, 2015",,,article universitaire / étude historique et sociologique du maintien de l’ordre,,,,,,,,"Bob Jeffery ; Waqas Tufail ; Will Jackson, Policing and the Reproduction of Local Social Order: a case study of Greater Manchester, 2015",2015,,,,,,,,,Submitted Version / SHURA,,,,,,verifie,forte,,,https://drive.google.com/file/d/1Z1rX1E4hh2KfkNGe3NoTkA_qUE54bSyh/view?usp=drive_link,Jeffery Policing and the Reproduction of Local Social Order.pdf,,Bob Jeffery ; Waqas Tufail ; Will Jackson,Policing and the Reproduction of Local Social Order: a case study of Greater Manchester,,,,,https://shura.shu.ac.uk/13150/,S05_jeffery_tufail_jackson_policing_greater_manchester_2015.pdf,Journal on European History of Law,6 (1),118-128,,,"[""Chapitre 1""]",[],source secondaire universitaire,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/jeffery_tufail_jackson_policing/source.md::2045,sources/jeffery_tufail_jackson_policing/source.md,Consignes pour les futurs atomes,S05,"S05 — Jeffery, Tufail & Jackson, Policing and the Reproduction of Local Social Order, 2015",,,,,,,,source secondaire universitaire,"police, ordre public, Greater Manchester Police, James Anderton, Moss Side, antifascisme, Ordsall, Oldham, régénération sécurisée","ne pas utiliser comme source directe sur Joy Division ; distinguer cadre théorique, récit historique, citations rapportées et faits locaux sensibles","Bob Jeffery ; Waqas Tufail ; Will Jackson, Policing and the Reproduction of Local Social Order: a case study of Greater Manchester, 2015",2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/la_rocca_immagini_simboli_incarnazione_mitica/source.md::2288,sources/la_rocca_immagini_simboli_incarnazione_mitica/source.md,9. Consignes pour les futurs atomes,S53,"S53 — La Rocca, Immagini e simboli nell’incarnazione mitica dei Joy Division, 2021",,,,,,,,"source secondaire critique / sociologie de l’imaginaire, images, symboles, mythification, genius loci, circulation médiatique du mythe Joy Division",mythe Joy Division ; images ; symboles ; incarnation mythique ; genius loci ; Manchester ; dark ; noir ; mélancolie ; fantôme Joy Division ; circulation médiatique ; Unknown Pleasures ; Love Will Tear Us Apart,"ne pas utiliser comme source primaire factuelle ; croiser toute information visuelle ou discographique avec S48, S50, S51, S52, sources Saville, sources Factory, Discogs et témoignages directs ; distinguer analyse du mythe et adhésion au mythe","Fabio La Rocca, Immagini e simboli nell’incarnazione mitica dei Joy Division, 2021",2021,,,,,Fabio La Rocca,Immagini e simboli nell’incarnazione mitica dei Joy Division,Our Vision Touched the Sky: Fenomenologia dei Joy Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/malcolm_mining_counterculture/atoms_dm_s85_mining_counterculture_v2.md::2305,sources/malcolm_mining_counterculture/atoms_dm_s85_mining_counterculture_v2.md,"Atomes v2 — S85 — Malcolm, « Mining for Counterculture », 2018",S85,"S85 — Malcolm, Mining for Counterculture, 2018",,,,,,,,,,,"Colin Malcolm, Mining for Counterculture, 2018",2018,,,,,,,,,v2,2026-05-26,"[""S85-A001"", ""S85-A002"", ""S85-A003"", ""S85-A004"", ""S85-A005"", ""S85-A006"", ""S85-A007"", ""S85-A008"", ""S85-A009"", ""S85-A010"", ""S85-A011"", ""S85-A012"", ""S85-A013""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/malvezzi_dream_english_kid_lo_fi/source.md::2331,sources/malvezzi_dream_english_kid_lo_fi/source.md,9. Consignes pour les futurs atomes,S51,"S51 — Malvezzi, Dream English Kid 1978-1980, 2021",,,,,,,,"source secondaire critique / media studies, esthétique lo-fi, mémoire culturelle, archives numériques et art contemporain",Mark Leckey ; Dream English Kid 1964-1999 ; image lo-fi ; YouTube ; Eric’s Liverpool ; She’s Lost Control ; archive amateur ; mémoire pré-internet ; survivance des images pauvres,"ne pas utiliser comme source primaire sur le concert ; vérifier date, lieu, chanson et support ; vérifier les paroles de Digital ; distinguer archive brute, remédiation artistique et lecture critique","Jennifer Malvezzi, Dream English Kid 1978-1980. L’immagine lo-fi dei Joy Division nei media popolari inglesi, 2021",2021,,,,,Jennifer Malvezzi,Dream English Kid 1978-1980. L’immagine lo-fi dei Joy Division nei media popolari inglesi,Our Vision Touched the Sky: Fenomenologia dei Joy Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/marco_broll/README.md::2347,sources/marco_broll/README.md,"S68 — Broll, « Joy Division », s.d.",S68,"S68 — Broll, Joy Division, s.d.",,,source secondaire chronologique italienne,atomisation primaire terminee,source de recoupement,,,,,,"Marco Broll, Joy Division, 1988",s.d.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Broll,Joy Division,,,,,,"[""S68""]",,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/marco_broll/README.md::2348,sources/marco_broll/README.md,Couverture documentaire,,,"[""Stiff Kittens"", ""Warsaw"", ""Electric Circus"", ""premiers concerts"", ""Pennine Studios"", ""Short Circuit"", ""An Ideal for Living"", ""origine du nom Joy Division"", ""RCA"", ""Stiff / Chiswick Challenge"", ""Factory"", ""Rabid Records"", ""Martin Hannett"", ""John Peel"", ""Unknown Pleasures"", ""Earcom 2"", ""Piccadilly Radio"", ""Central Sound Studio"", ""Futurama"", ""captations super-8"", ""Here Are the Young Men"", ""Warner / WEA"", ""Paradiso Amsterdam"", ""Gruftgesaenge"", ""FAC 28"", ""Sordide Sentimental"", ""dernier concert"", ""Ian Curtis"", ""New Order"", ""Still""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/marco_broll/README.md::2349,sources/marco_broll/README.md,Usages principaux,,,,"[""Chapitre 2"", ""Chapitre 3"", ""Chapitre 6"", ""Chapitre 8"", ""Chapitre 9"", ""Chapitre 10"", ""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/martinez_literary_influences_jd/atoms_dm_s65_literary_influences_v2.md::2430,sources/martinez_literary_influences_jd/atoms_dm_s65_literary_influences_v2.md,"Atomes v2 — S65 — Martínez, « Literary Influences on Joy Division », 2018",S65,"S65 — Martínez, Literary Influences on Joy Division, 2018",,,,,,,,,,,"Sara Martínez, Literary Influences on Joy Division: J. G. Ballard, Franz Kafka, Dostoevsky, 2018",2018,,,,,,,,,v2,,"[""S65-A001"", ""S65-A002"", ""S65-A003"", ""S65-A004"", ""S65-A005"", ""S65-A006"", ""S65-A007"", ""S65-A008""]",,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/martinez_literary_influences_jd/relations_s65_literary_influences_v2.md::2439,sources/martinez_literary_influences_jd/relations_s65_literary_influences_v2.md,"Relations stabilisées — S65 — Martínez, « Literary Influences on Joy Division », 2018",S65,"S65 — Martínez, Literary Influences on Joy Division, 2018",,,,,,,,,,,"Sara Martínez, Literary Influences on Joy Division: J. G. Ballard, Franz Kafka, Dostoevsky, 2018",2018,,,,,,,,,v2,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""R-S65-001"", ""R-S65-002"", ""R-S65-003"", ""R-S65-004"", ""R-S65-005"", ""R-S65-006"", ""R-S65-007"", ""R-S65-008""]",,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/mdmarchive_city_fun_hidden_history/source.md::2460,sources/mdmarchive_city_fun_hidden_history/source.md,9. Consignes pour les futurs atomes,S21,"S21 — MDMArchive, City Fun: The Hidden History of Manchester's Favourite Fanzine, page consultée 2026",,,,,,Manchester Digital Music Archive,City Fun: The Hidden History of Manchester's Favourite Fanzine,"source archivistique numérique / exposition web ; accès curatoriel à des traces, scans et notices autour du fanzine City Fun",City Fun ; fanzine ; Manchester post-punk ; MDMArchive ; DIY ; culture matérielle ; contre-culture locale ; scène punk/post-punk ; Factory ; Tony Wilson ; Liz Naylor ; Cath Carroll ; Andy Zero ; Martin X ; patrimonialisation numérique,"ne pas utiliser comme source unique ; citer item précis, date, numéro, crédit et capture ; croiser avec S22 Wilkinson et les numéros originaux de City Fun","Manchester Digital Music Archive, City Fun: The Hidden History of Manchester's Favourite Fanzine, s.d. / page consultée 2026",s.d. / page consultée 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/morley_piece_by_piece/atoms_dm_s37_manchester_memory_observer_2006_v2.md::2894,sources/morley_piece_by_piece/atoms_dm_s37_manchester_memory_observer_2006_v2.md,"Atomes v2 — S37 — Morley, Manchester mémoire et réécriture, Observer 2006",S37,"S37 — Morley, Joy Division: Piece by Piece, 2008",,,,,,,,,,,"Morley, Joy Division: Piece by Piece, 2008",2008,,,,,,,,,,,,,,corpus_atomes,verifie,forte comme essai mémoriel de Morley ; moyenne pour les chaînes causales urbaines à vérifier,,,,,,Paul Morley,Joy Division: Piece by Piece: Writing About Joy Division 1977–2007,False,48-52,,,,,,,,,,,,,,"VI — Réflexion rétrospective autour d’un essai pour The Observer, 2006, sur Manchester, les Sex Pistols et la mémoire des origines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/morley_piece_by_piece/atoms_dm_s37_manchester_scene_nme_1977_v2.md::2906,sources/morley_piece_by_piece/atoms_dm_s37_manchester_scene_nme_1977_v2.md,"Atomes v2 — S37 — Morley, scène mancunienne post-Sex Pistols, NME 1977",S37,"S37 — Morley, Joy Division: Piece by Piece, 2008",,,,,,,,,,,"Morley, Joy Division: Piece by Piece, 2008",2008,,,,,,,,,,,,,,corpus_atomes,verifie,forte comme archive NME contemporaine ; moyenne pour les généralisations interprétatives,,,,,,Paul Morley,Joy Division: Piece by Piece: Writing About Joy Division 1977–2007,False,38-47,,,,,,,,,,,,,,"V — An early summary of the Manchester music scene, post-Sex Pistols, New Musical Express, 30 July 1977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/morley_piece_by_piece/atoms_dm_s37_part_one_remaining_v2.md::2919,sources/morley_piece_by_piece/atoms_dm_s37_part_one_remaining_v2.md,"Atomes v2 — S37 — Morley, *Joy Division: Piece by Piece* — Partie I (sections VII–XXXV)",S37,"S37 — Morley, Joy Division: Piece by Piece, 2008",,,,,,,,,,,"Morley, Joy Division: Piece by Piece, 2008",2008,,,,,,,,,,,,,,corpus_atomes,verifie,forte comme archive de réception critique ; moyenne pour les souvenirs rétrospectifs,,,,,,Paul Morley,Joy Division: Piece by Piece: Writing About Joy Division 1977–2007,False,53-200 (approximatif),,,,,,,,,,,,,,"Sections VII–XXXV — PART ONE: Before/Life (suite) — Observer Music Monthly essay, Electric Circus sleeve notes, name change analysis, NME reviews 1978, Factory Sampler preview/review, NME article January 1979, UP critical reception, live review 1980, obituary.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/morley_piece_by_piece/atoms_dm_s37_part_two_three_v2.md::2943,sources/morley_piece_by_piece/atoms_dm_s37_part_two_three_v2.md,"Atomes v2 — S37 — Morley, *Joy Division: Piece by Piece* — Parties II et III (sections XXXVI–LXX)",S37,"S37 — Morley, Joy Division: Piece by Piece, 2008",,,,,,,,,,,"Morley, Joy Division: Piece by Piece, 2008",2008,,,,,,,,,,,,,,corpus_atomes,verifie,forte comme archive de réception critique ; moyenne pour les souvenirs rétrospectifs,,,,,,Paul Morley,Joy Division: Piece by Piece: Writing About Joy Division 1977–2007,False,~200-452 (approximatif),,,,,,,,,,,,,,"Sections XXXVI–LXX — PART TWO: After/Life et PART THREE: Future/Life — Articles NME post-Curtis, essais ZTT/Factory, sleeve notes Palatine, prose philosophique 1980-2007, Closer sleeve notes, films 24HPP et Control, New Order formation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
